Unique_Investment_Id,Morningstar Category,Month,Investment,Rating,1 Yr % Rank,3 Yr % Rank,5 Yr % Rank,10 Yr % Rank,1 Yr Return,3 Yr Return,5 Yr Return,10 Yr Return,1 Yr Excess Return vs Primary Ix,3 Yr Excess Return vs Primary Ix,5 Yr Excess Return vs Primary Ix,10 Yr Excess Return vs Primary Ix,1 Yr Excess Return vs Category Ix,3 Yr Excess Return vs Category Ix,5 Yr Excess Return vs Category Ix,10 Yr Excess Return vs Category Ix,Net Flows
19235,US Fund Large Growth,2015 / 04,Invesco American Franchise C,2,75,74,79,,12.444886,13.958232,12.170342,,-0.533077,-2.77108,-2.155228,,-4.220415,-2.637245,-3.323152,,-4119167284
19235,US Fund Large Growth,2015 / 05,Invesco American Franchise C,2,84,68,82,,10.022396,17.977453,14.123264,,-1.783834,-1.697296,-2.418489,,-4.709523,-1.780004,-3.547709,,-1861655417
19235,US Fund Large Growth,2015 / 06,Invesco American Franchise C,3,84,68,89,63,5.539456,16.601652,14.486241,7.739386,-1.883332,-0.706353,-2.855864,-0.154205,-5.01666,-1.389968,-4.102971,-1.365071,-3065645230
19235,US Fund Large Growth,2015 / 07,Invesco American Franchise C,3,83,63,84,57,10.159046,17.770857,14.01974,7.765713,-1.048024,0.191114,-2.224918,4.22E-02,-5.923053,-1.011295,-3.729197,-1.182076,-2219985526
19235,US Fund Large Growth,2015 / 08,Invesco American Franchise C,3,80,61,86,58,-0.461946,14.005687,13.504477,7.087008,-0.939852,-0.3083,-2.367968,-6.64E-02,-4.717758,-1.296685,-3.895591,-1.32078,-3122683608
19235,US Fund Large Growth,2015 / 09,Invesco American Franchise C,3,86,66,85,57,-2.800344,11.69246,10.677308,6.679671,-2.185817,-0.710792,-2.661554,-0.119373,-5.973751,-1.913337,-3.796526,-1.407235,-1746453835
19235,US Fund Large Growth,2015 / 10,Invesco American Franchise C,3,64,46,83,50,5.537193,17.030619,11.593268,7.902533,0.337658,0.832107,-2.739175,5.39E-02,-3.64297,-0.905253,-3.706468,-1.187355,277472502
19235,US Fund Large Growth,2015 / 11,Invesco American Franchise C,3,59,46,85,46,3.796618,16.496464,11.274706,7.689035,1.047633,0.406928,-3.122726,0.208145,-2.327122,-0.898004,-3.823582,-0.971477,-2520296835
19235,US Fund Large Growth,2015 / 12,Invesco American Franchise C,3,47,45,80,49,4.100821,15.776044,10.043829,7.402483,2.716986,0.648788,-2.524513,9.61E-02,-1.566437,-1.052107,-3.490597,-1.131582,1366529629
19235,US Fund Large Growth,2016 / 01,Invesco American Franchise C,3,76,58,88,51,-4.619559,10.507757,7.333483,6.179706,-3.954251,-0.793373,-3.573954,-0.303298,-5.939176,-2.512439,-4.341279,-1.545015,-4017703243
19235,US Fund Large Growth,2016 / 02,Invesco American Franchise C,3,84,55,88,62,-11.929395,9.979504,6.307863,5.779899,-5.738702,-0.772648,-3.825152,-0.659884,-6.877017,-2.559736,-4.640492,-1.957357,-1276748162
19235,US Fund Large Growth,2016 / 03,Invesco American Franchise C,3,78,53,87,56,-4.581693,11.107088,7.622355,6.496934,-6.364499,-0.714116,-3.957058,-0.511319,-7.09864,-2.504013,-4.756258,-1.786929,-3344136463
19235,US Fund Large Growth,2016 / 04,Invesco American Franchise C,3,69,55,88,60,-3.698068,10.578253,7.040535,6.335958,-4.904561,-0.677298,-3.975357,-0.571014,-4.77268,-1.895725,-4.395513,-1.863338,-8846725163
19235,US Fund Large Growth,2016 / 05,Invesco American Franchise C,3,49,49,87,67,-1.696064,10.802771,7.976668,6.774814,-3.412047,-0.255527,-3.689074,-0.635832,-3.303252,-1.702187,-4.134036,-2.007256,-9256717547
19235,US Fund Large Growth,2016 / 06,Invesco American Franchise C,3,53,49,87,70,-2.371219,11.003247,8.00991,6.494725,-6.363859,-0.652946,-4.089877,-0.929165,-5.394271,-2.06798,-4.336726,-2.287544,-9950056106
19235,US Fund Large Growth,2016 / 07,Invesco American Franchise C,3,38,55,89,76,0.806284,10.34656,9.266121,6.942633,-4.80769,-0.811029,-4.113236,-0.804613,-3.541147,-2.515983,-4.350322,-2.552874,-12975831125
19235,US Fund Large Growth,2016 / 08,Invesco American Franchise C,2,42,63,86,78,7.178635,10.430924,11.14882,6.625489,-5.374371,-1.873472,-3.536329,-0.883776,-3.363443,-2.895547,-3.591983,-2.479781,-12340914933
19235,US Fund Large Growth,2016 / 09,Invesco American Franchise C,3,18,56,75,71,13.118985,9.228825,13.874092,6.682856,-2.311458,-1.9326,-2.499631,-0.555243,-0.641655,-2.598609,-2.7218,-2.166794,-10465287620
19235,US Fund Large Growth,2016 / 10,Invesco American Franchise C,3,38,53,73,71,0.674335,7.10031,11.05777,6.221344,-3.834749,-1.738287,-2.507785,-0.476823,-1.607781,-2.25556,-2.593688,-1.99542,-8224417774
19235,US Fund Large Growth,2016 / 11,Invesco American Franchise C,3,70,70,72,73,-0.54559,5.615214,11.585148,6.066505,-8.603802,-3.453882,-2.860023,-0.818846,-4.760669,-3.511484,-2.558836,-2.170551,-9303164303
19235,US Fund Large Growth,2016 / 12,Invesco American Franchise C,3,67,76,71,76,1.305775,4.276542,12.050475,5.983807,-10.654148,-4.595402,-2.609967,-0.961878,-5.770709,-4.274703,-2.448442,-2.349867,-11259067326
19236,US Fund Large Growth,2015 / 01,Invesco American Franchise R6,,53,,,,10.833679,,,,-3.39123,,,,-3.751656,,,,-2578043828
19236,US Fund Large Growth,2015 / 02,Invesco American Franchise R6,,54,,,,11.467682,,,,-4.038214,,,,-4.772226,,,,-2062029001
19236,US Fund Large Growth,2015 / 03,Invesco American Franchise R6,,47,,,,13.540694,,,,0.809055,,,,-2.54796,,,,-4609967596
19236,US Fund Large Growth,2015 / 04,Invesco American Franchise R6,,60,,,,13.873524,,,,0.89556,,,,-2.791777,,,,-4119167284
19236,US Fund Large Growth,2015 / 05,Invesco American Franchise R6,,72,,,,11.297532,,,,-0.508698,,,,-3.434387,,,,-1861655417
19236,US Fund Large Growth,2015 / 06,Invesco American Franchise R6,,76,,,,6.807708,,,,-0.615079,,,,-3.748407,,,,-3065645230
19236,US Fund Large Growth,2015 / 07,Invesco American Franchise R6,,75,,,,11.399249,,,,0.19218,,,,-4.68285,,,,-2219985526
19236,US Fund Large Growth,2015 / 08,Invesco American Franchise R6,,72,,,,0.734017,,,,0.256111,,,,-3.521795,,,,-3122683608
19236,US Fund Large Growth,2015 / 09,Invesco American Franchise R6,3,79,41,,,-1.63285,13.040715,,,-1.018323,0.637463,,,-4.806257,-0.565082,,,-1746453835
19236,US Fund Large Growth,2015 / 10,Invesco American Franchise R6,4,50,22,,,6.776855,18.434119,,,1.57732,2.235608,,,-2.403308,0.498248,,,277472502
19236,US Fund Large Growth,2015 / 11,Invesco American Franchise R6,4,46,22,,,5.039138,17.882502,,,2.290152,1.792966,,,-1.084602,0.488034,,,-2520296835
19236,US Fund Large Growth,2015 / 12,Invesco American Franchise R6,4,36,20,,,5.415651,17.187962,,,4.031816,2.060707,,,-0.251607,0.359812,,,1366529629
19236,US Fund Large Growth,2016 / 01,Invesco American Franchise R6,3,68,33,,,-3.506059,11.827477,,,-2.84075,0.526348,,,-4.825676,-1.192719,,,-4017703243
19236,US Fund Large Growth,2016 / 02,Invesco American Franchise R6,3,74,30,,,-10.873333,11.312008,,,-4.68264,0.559856,,,-5.820955,-1.227232,,,-1276748162
19236,US Fund Large Growth,2016 / 03,Invesco American Franchise R6,3,66,29,,,-3.430238,12.449936,,,-5.213044,0.628732,,,-5.947186,-1.161165,,,-3344136463
19236,US Fund Large Growth,2016 / 04,Invesco American Franchise R6,3,53,29,,,-2.519973,11.912039,,,-3.726466,0.656488,,,-3.594585,-0.561939,,,-8846725163
19236,US Fund Large Growth,2016 / 05,Invesco American Franchise R6,4,33,22,,,-0.478238,12.15939,,,-2.194221,1.101091,,,-2.085426,-0.345568,,,-9256717547
19236,US Fund Large Growth,2016 / 06,Invesco American Franchise R6,4,39,21,,,-1.20772,12.357331,,,-5.200359,0.701137,,,-4.230771,-0.713896,,,-9950056106
19236,US Fund Large Growth,2016 / 07,Invesco American Franchise R6,3,26,27,,,2.086696,11.692396,,,-3.527278,0.534807,,,-2.260735,-1.170147,,,-12975831125
19236,US Fund Large Growth,2016 / 08,Invesco American Franchise R6,3,25,37,,,8.494251,11.74905,,,-4.058755,-0.555346,,,-2.047827,-1.577421,,,-12340914933
19236,US Fund Large Growth,2016 / 09,Invesco American Franchise R6,3,10,30,,,14.479124,10.543111,,,-0.951319,-0.618314,,,0.718484,-1.284323,,,-10465287620
19236,US Fund Large Growth,2016 / 10,Invesco American Franchise R6,3,24,27,,,1.857661,8.38884,,,-2.651422,-0.449757,,,-0.424454,-0.967031,,,-8224417774
19236,US Fund Large Growth,2016 / 11,Invesco American Franchise R6,3,53,49,,,0.657789,6.888267,,,-7.400424,-2.180829,,,-3.557291,-2.238431,,,-9303164303
19236,US Fund Large Growth,2016 / 12,Invesco American Franchise R6,3,55,58,,,2.512179,5.524863,,,-9.447744,-3.347081,,,-4.564305,-3.026382,,,-11259067326
19237,US Fund Large Growth,2015 / 01,Invesco American Franchise Y,3,55,47,46,,10.639406,16.701712,15.097261,,-3.585502,-0.766432,-0.499268,,-3.945929,-0.652056,-1.394858,,-2578043828
19237,US Fund Large Growth,2015 / 02,Invesco American Franchise Y,3,57,52,43,,11.220715,16.861622,15.830086,,-4.285181,-1.138189,-0.354555,,-5.019193,-1.190974,-1.380412,,-2062029001
19237,US Fund Large Growth,2015 / 03,Invesco American Franchise Y,3,50,55,54,,13.282703,14.901625,13.776032,,0.551064,-1.21282,-0.689486,,-2.805951,-1.439896,-1.858832,,-4609967596
19237,US Fund Large Growth,2015 / 04,Invesco American Franchise Y,3,62,56,59,,13.610387,15.087002,13.222918,,0.632424,-1.64231,-1.102652,,-3.054914,-1.508475,-2.270575,,-4119167284
19237,US Fund Large Growth,2015 / 05,Invesco American Franchise Y,3,74,47,65,,11.111982,19.166992,15.189997,,-0.694248,-0.507757,-1.351756,,-3.619937,-0.590465,-2.480975,,-1861655417
19237,US Fund Large Growth,2015 / 06,Invesco American Franchise Y,3,78,48,76,33,6.568343,17.769793,15.541386,8.763609,-0.854444,0.461788,-1.80072,0.870019,-3.987772,-0.221827,-3.047827,-0.340848,-3065645230
19237,US Fund Large Growth,2015 / 07,Invesco American Franchise Y,3,76,41,71,31,11.280058,18.960805,15.113785,8.792358,7.30E-02,1.381062,-1.130873,1.068877,-4.802042,0.178653,-2.635152,-0.155432,-2219985526
19237,US Fund Large Growth,2015 / 08,Invesco American Franchise Y,3,73,41,73,31,0.558732,15.156378,14.567277,8.122979,8.08E-02,0.842391,-1.305167,0.969616,-3.697081,-0.145994,-2.83279,-0.284808,-3122683608
19237,US Fund Large Growth,2015 / 09,Invesco American Franchise Y,3,80,45,70,30,-1.81047,12.83365,11.728384,7.702779,-1.195943,0.430398,-1.610478,0.903735,-4.983877,-0.772147,-2.74545,-0.384127,-1746453835
19237,US Fund Large Growth,2015 / 10,Invesco American Franchise Y,3,52,24,67,23,6.601241,18.199562,12.670565,8.944663,1.401705,2.00105,-1.661878,1.096047,-2.578923,0.26369,-2.629171,-0.145224,277472502
19237,US Fund Large Growth,2015 / 11,Invesco American Franchise Y,3,48,25,71,20,4.866946,17.651171,12.351619,8.726135,2.11796,1.561635,-2.045814,1.245245,-1.256795,0.256703,-2.746669,6.56E-02,-2520296835
19237,US Fund Large Growth,2015 / 12,Invesco American Franchise Y,4,39,24,66,22,5.11621,16.948503,11.090222,8.433478,3.732375,1.821248,-1.47812,1.127055,-0.551048,0.120353,-2.444205,-0.100587,1366529629
19237,US Fund Large Growth,2016 / 01,Invesco American Franchise Y,3,69,37,77,23,-3.688913,11.61559,8.360872,7.196312,-3.023604,0.31446,-2.546565,0.713308,-5.00853,-1.404606,-3.31389,-0.528408,-4017703243
19237,US Fund Large Growth,2016 / 02,Invesco American Franchise Y,3,76,35,77,34,-11.058726,11.074269,7.33596,6.791707,-4.868033,0.322117,-2.797055,0.351924,-6.006348,-1.464971,-3.612395,-0.945548,-1276748162
19237,US Fund Large Growth,2016 / 03,Invesco American Franchise Y,3,69,33,75,27,-3.60928,12.22046,8.674642,7.518871,-5.392086,0.399256,-2.904771,0.510619,-6.126228,-1.390641,-3.703971,-0.764992,-3344136463
19237,US Fund Large Growth,2016 / 04,Invesco American Franchise Y,3,57,33,76,30,-2.761774,11.660363,8.089986,7.352345,-3.968267,0.404811,-2.925906,0.445373,-3.836386,-0.813615,-3.346062,-0.846952,-8846725163
19237,US Fund Large Growth,2016 / 05,Invesco American Franchise Y,3,37,27,72,39,-0.713276,11.914787,9.038189,7.806199,-2.429259,0.856489,-2.627553,0.395553,-2.320463,-0.59017,-3.072515,-0.97587,-9256717547
19237,US Fund Large Growth,2016 / 06,Invesco American Franchise Y,3,41,25,72,42,-1.38947,12.134763,9.080107,7.513324,-5.382109,0.478569,-3.01968,8.94E-02,-4.412522,-0.936464,-3.266529,-1.268945,-9950056106
19237,US Fund Large Growth,2016 / 07,Invesco American Franchise Y,3,29,32,75,52,1.799805,11.461745,10.353543,7.968044,-3.814168,0.304156,-3.025813,0.220797,-2.547625,-1.400799,-3.2629,-1.527464,-12975831125
19237,US Fund Large Growth,2016 / 08,Invesco American Franchise Y,3,30,42,68,54,8.261471,11.542867,12.263099,7.639984,-4.291535,-0.761529,-2.42205,0.130719,-2.280607,-1.783604,-2.477704,-1.465286,-12340914933
19237,US Fund Large Growth,2016 / 09,Invesco American Franchise Y,3,11,33,53,47,14.249193,10.342997,15.003004,7.710432,-1.18125,-0.818428,-1.370719,0.472332,0.488553,-1.484437,-1.592888,-1.139218,-10465287620
19237,US Fund Large Growth,2016 / 10,Invesco American Franchise Y,3,26,31,50,44,1.62638,8.148244,12.16211,7.231716,-2.882703,-0.690353,-1.403445,0.533549,-0.655736,-1.207627,-1.489348,-0.985048,-8224417774
19237,US Fund Large Growth,2016 / 11,Invesco American Franchise Y,3,57,53,50,46,0.425727,6.672942,12.699766,7.077814,-7.632486,-2.396154,-1.745405,0.192462,-3.789352,-2.453756,-1.444218,-1.159243,-9303164303
19237,US Fund Large Growth,2016 / 12,Invesco American Franchise Y,3,56,61,48,50,2.341585,5.326977,13.171474,6.997173,-9.618337,-3.544967,-1.488968,5.15E-02,-4.734898,-3.224269,-1.327443,-1.336502,-11259067326
19238,US Fund Large Growth,2015 / 01,Invesco American Franchise R5,3,54,46,,,10.785907,16.809754,,,-3.439001,-0.65839,,,-3.799428,-0.544014,,,-2578043828
19238,US Fund Large Growth,2015 / 02,Invesco American Franchise R5,3,55,48,,,11.361042,16.998233,,,-4.144854,-1.001578,,,-4.878866,-1.054363,,,-2062029001
19238,US Fund Large Growth,2015 / 03,Invesco American Franchise R5,3,49,52,,,13.431329,15.032468,,,0.699689,-1.081977,,,-2.657325,-1.309054,,,-4609967596
19238,US Fund Large Growth,2015 / 04,Invesco American Franchise R5,3,61,54,,,13.695879,15.197112,,,0.717916,-1.532201,,,-2.969422,-1.398365,,,-4119167284
19238,US Fund Large Growth,2015 / 05,Invesco American Franchise R5,3,72,45,,,11.25373,19.279455,,,-0.5525,-0.395294,,,-3.478189,-0.478002,,,-1861655417
19238,US Fund Large Growth,2015 / 06,Invesco American Franchise R5,3,77,45,,,6.698122,17.879135,,,-0.724666,0.57113,,,-3.857993,-0.112485,,,-3065645230
19238,US Fund Large Growth,2015 / 07,Invesco American Franchise R5,3,75,40,,,11.35655,19.072008,,,0.14948,1.492265,,,-4.72555,0.289856,,,-2219985526
19238,US Fund Large Growth,2015 / 08,Invesco American Franchise R5,3,73,38,,,0.619833,15.260459,,,0.141928,0.946471,,,-3.635979,-4.19E-02,,,-3122683608
19238,US Fund Large Growth,2015 / 09,Invesco American Franchise R5,3,79,43,,,-1.690585,12.956704,,,-1.076058,0.553452,,,-4.863992,-0.649093,,,-1746453835
19238,US Fund Large Growth,2015 / 10,Invesco American Franchise R5,4,51,22,,,6.669328,18.308763,,,1.469792,2.110251,,,-2.510836,0.372892,,,277472502
19238,US Fund Large Growth,2015 / 11,Invesco American Franchise R5,4,47,23,,,4.990139,17.780539,,,2.241154,1.691003,,,-1.133601,0.38607,,,-2520296835
19238,US Fund Large Growth,2015 / 12,Invesco American Franchise R5,3,38,23,62,,5.241118,17.062508,11.238912,,3.857283,1.935253,-1.329431,,-0.42614,0.234358,-2.295515,,1366529629
19238,US Fund Large Growth,2016 / 01,Invesco American Franchise R5,2,69,35,75,,-3.631146,11.720737,8.503071,,-2.965837,0.419608,-2.404366,,-4.950763,-1.299459,-3.171691,,-4017703243
19238,US Fund Large Growth,2016 / 02,Invesco American Franchise R5,2,75,32,75,,-10.94926,11.203959,7.471432,,-4.758567,0.451807,-2.661583,,-5.896882,-1.335281,-3.476923,,-1276748162
19238,US Fund Large Growth,2016 / 03,Invesco American Franchise R5,2,68,31,73,,-3.554017,12.323689,8.797056,,-5.336823,0.502485,-2.782358,,-6.070965,-1.287412,-3.581558,,-3344136463
19238,US Fund Large Growth,2016 / 04,Invesco American Franchise R5,2,54,31,74,,-2.5874,11.78574,8.223595,,-3.793894,0.530189,-2.792297,,-3.662013,-0.688238,-3.212453,,-8846725163
19238,US Fund Large Growth,2016 / 05,Invesco American Franchise R5,3,35,24,71,,-0.596376,12.063485,9.156238,,-2.312359,1.005187,-2.509504,,-2.203564,-0.441473,-2.954467,,-9256717547
19238,US Fund Large Growth,2016 / 06,Invesco American Franchise R5,3,39,22,70,,-1.27154,12.25975,9.199865,,-5.26418,0.603556,-2.899922,,-4.294592,-0.811477,-3.146771,,-9950056106
19238,US Fund Large Growth,2016 / 07,Invesco American Franchise R5,2,28,30,73,,1.91621,11.578548,10.473741,,-3.697763,0.420959,-2.905615,,-2.43122,-1.283996,-3.142702,,-12975831125
19238,US Fund Large Growth,2016 / 08,Invesco American Franchise R5,2,27,39,64,,8.389288,11.660031,12.372632,,-4.163718,-0.644365,-2.312517,,-2.15279,-1.66644,-2.368171,,-12340914933
19238,US Fund Large Growth,2016 / 09,Invesco American Franchise R5,3,11,31,50,,14.314379,10.454887,15.121335,,-1.116064,-0.706538,-1.252389,,0.553739,-1.372547,-1.474558,,-10465287620
19238,US Fund Large Growth,2016 / 10,Invesco American Franchise R5,3,25,29,46,,1.80158,8.298355,12.28427,,-2.707503,-0.540242,-1.281285,,-0.480535,-1.057516,-1.367188,,-8224417774
19238,US Fund Large Growth,2016 / 11,Invesco American Franchise R5,3,55,51,48,,0.54271,6.796965,12.824195,,-7.515503,-2.272131,-1.620976,,-3.672369,-2.329733,-1.319789,,-9303164303
19238,US Fund Large Growth,2016 / 12,Invesco American Franchise R5,3,55,59,45,,2.460149,5.454078,13.29717,,-9.499774,-3.417866,-1.363272,,-4.616335,-3.097167,-1.201748,,-11259067326
19239,US Fund Large Growth,2015 / 01,Invesco American Franchise R,3,61,59,,,10.099904,16.128536,,,-4.125005,-1.339609,,,-4.485432,-1.225233,,,-2578043828
19239,US Fund Large Growth,2015 / 02,Invesco American Franchise R,3,61,62,,,10.730201,16.301804,,,-4.775694,-1.698007,,,-5.509707,-1.750792,,,-2062029001
19239,US Fund Large Growth,2015 / 03,Invesco American Franchise R,3,57,64,,,12.668216,14.334566,,,-6.34E-02,-1.779879,,,-3.420438,-2.006956,,,-4609967596
19239,US Fund Large Growth,2015 / 04,Invesco American Franchise R,3,69,67,,,12.9881,14.491185,,,1.01E-02,-2.238128,,,-3.677201,-2.104293,,,-4119167284
19239,US Fund Large Growth,2015 / 05,Invesco American Franchise R,3,79,59,,,10.611708,18.564757,,,-1.194522,-1.109993,,,-4.120211,-1.192701,,,-1861655417
19239,US Fund Large Growth,2015 / 06,Invesco American Franchise R,3,81,58,,,6.010999,17.165247,,,-1.411789,-0.142758,,,-4.545116,-0.826373,,,-3065645230
19239,US Fund Large Growth,2015 / 07,Invesco American Franchise R,3,80,53,,,10.666053,18.3632,,,-0.541017,0.783457,,,-5.416046,-0.418951,,,-2219985526
19239,US Fund Large Growth,2015 / 08,Invesco American Franchise R,3,77,52,,,2.97E-02,14.584364,,,-0.44819,0.270377,,,-4.226097,-0.718008,,,-3122683608
19239,US Fund Large Growth,2015 / 09,Invesco American Franchise R,3,83,57,,,-2.273839,12.254543,,,-1.659312,-0.148709,,,-5.447246,-1.351254,,,-1746453835
19239,US Fund Large Growth,2015 / 10,Invesco American Franchise R,3,58,34,,,6.05753,17.617122,,,0.857994,1.41861,,,-3.122634,-0.318749,,,277472502
19239,US Fund Large Growth,2015 / 11,Invesco American Franchise R,3,54,34,,,4.306139,17.07766,,,1.557153,0.988124,,,-1.817601,-0.316808,,,-2520296835
19239,US Fund Large Growth,2015 / 12,Invesco American Franchise R,3,42,34,,,4.612426,16.350606,,,3.228591,1.223351,,,-1.054832,-0.477545,,,1366529629
19239,US Fund Large Growth,2016 / 01,Invesco American Franchise R,3,73,48,,,-4.195186,11.061929,,,-3.529877,-0.239201,,,-5.514803,-1.958268,,,-4017703243
19239,US Fund Large Growth,2016 / 02,Invesco American Franchise R,3,81,45,,,-11.514526,10.531189,,,-5.323834,-0.220963,,,-6.462148,-2.008051,,,-1276748162
19239,US Fund Large Growth,2016 / 03,Invesco American Franchise R,3,74,43,,,-4.101905,11.653028,,,-5.884711,-0.168176,,,-6.618853,-1.958073,,,-3344136463
19239,US Fund Large Growth,2016 / 04,Invesco American Franchise R,3,62,45,,,-3.187123,11.11297,,,-4.393616,-0.142582,,,-4.261735,-1.361008,,,-8846725163
19239,US Fund Large Growth,2016 / 05,Invesco American Franchise R,2,43,38,81,,-1.205348,11.37123,8.498678,,-2.921331,0.312931,-3.167064,,-2.812535,-1.133728,-3.612026,,-9256717547
19239,US Fund Large Growth,2016 / 06,Invesco American Franchise R,2,46,36,81,,-1.84673,11.587065,8.547916,,-5.839369,-6.91E-02,-3.551871,,-4.869782,-1.484162,-3.79872,,-9950056106
19239,US Fund Large Growth,2016 / 07,Invesco American Franchise R,2,34,45,83,,1.307688,10.906183,9.799135,,-4.306286,-0.251406,-3.580221,,-3.039743,-1.956361,-3.817308,,-12975831125
19239,US Fund Large Growth,2016 / 08,Invesco American Franchise R,2,37,53,78,,7.698527,10.96512,11.6961,,-4.854479,-1.339276,-2.989049,,-2.843551,-2.361351,-3.044703,,-12340914933
19239,US Fund Large Growth,2016 / 09,Invesco American Franchise R,3,14,45,65,,13.673253,9.793408,14.435631,,-1.75719,-1.368017,-1.938092,,-8.74E-02,-2.034026,-2.160261,,-10465287620
19239,US Fund Large Growth,2016 / 10,Invesco American Franchise R,3,31,42,62,,1.18673,7.636214,11.614305,,-3.322354,-1.202383,-1.95125,,-1.095386,-1.719657,-2.037153,,-8224417774
19239,US Fund Large Growth,2016 / 11,Invesco American Franchise R,2,63,63,62,,-4.23E-02,6.145414,12.137774,,-8.100508,-2.923681,-2.307397,,-4.257374,-2.981283,-2.00621,,-9303164303
19239,US Fund Large Growth,2016 / 12,Invesco American Franchise R,3,61,70,59,,1.855993,4.794003,12.620538,,-10.10393,-4.077941,-2.039904,,-5.220491,-3.757242,-1.87838,,-11259067326
19245,US Fund Small Growth,2015 / 01,Invesco Small Cap Discovery A,4,37,37,60,29,3.552873,15.197455,15.406359,8.906115,-10.672035,-2.27069,-0.190171,1.29445,-1.453798,-1.189163,-1.920038,0.113691,-1435162075
19245,US Fund Small Growth,2015 / 02,Invesco Small Cap Discovery A,4,35,37,59,30,6.179324,16.250846,16.095887,9.421733,-9.326571,-1.748965,-8.88E-02,1.432173,-1.193767,-1.583469,-1.861226,1.99E-02,-1266943790
19245,US Fund Small Growth,2015 / 03,Invesco Small Cap Discovery A,4,29,33,58,34,10.768995,16.19979,14.784774,9.822859,-1.962644,8.53E-02,0.319256,1.812499,-1.29311,-1.543547,-1.796607,-0.193646,-494278600
19245,US Fund Small Growth,2015 / 04,Invesco Small Cap Discovery A,4,28,36,56,33,13.446196,15.509567,13.360504,10.244807,0.468233,-1.219746,-0.965065,1.924064,-1.206196,-1.71271,-1.577653,-0.167366,644740035
19245,US Fund Small Growth,2015 / 05,Invesco Small Cap Discovery A,4,22,32,53,28,17.856848,20.21795,15.694126,10.067072,6.050618,0.543201,-0.847627,1.947029,0.128572,-1.382667,-1.671251,8.21E-03,-567971564
19245,US Fund Small Growth,2015 / 06,Invesco Small Cap Discovery A,4,18,28,55,32,13.711857,19.672583,17.443132,9.736238,6.28907,2.364578,0.101026,1.842648,1.371628,-0.439374,-1.882219,-0.119564,-208342754
19245,US Fund Small Growth,2015 / 07,Invesco Small Cap Discovery A,4,24,41,55,32,20.476763,19.380325,16.29778,9.092127,9.269694,1.800582,5.31E-02,1.368646,0.404545,-1.602516,-1.604921,-6.84E-02,940615087
19245,US Fund Small Growth,2015 / 08,Invesco Small Cap Discovery A,3,33,53,64,43,5.235288,14.269012,15.562352,8.116693,4.757382,-4.50E-02,-0.310093,0.96333,0.124228,-2.199788,-2.267135,-0.340782,-686373369
19245,US Fund Small Growth,2015 / 09,Invesco Small Cap Discovery A,3,48,56,65,53,2.81761,10.888538,11.481923,7.054429,3.432137,-1.514714,-1.856939,0.255384,-1.226306,-1.957498,-1.781313,-0.612769,-735876184
19245,US Fund Small Growth,2015 / 10,Invesco Small Cap Discovery A,3,30,53,56,47,3.693335,13.766312,11.96793,8.067834,-1.5062,-2.4322,-2.364513,0.219218,0.169584,-2.391018,-1.591229,-0.603469,-1195185924
19245,US Fund Small Growth,2015 / 11,Invesco Small Cap Discovery A,3,30,58,46,52,5.888008,14.286066,12.137451,7.683642,3.139023,-1.80347,-2.259981,0.202752,-0.741387,-2.973343,-1.270305,-0.780508,-1361871464
19245,US Fund Small Growth,2015 / 12,Invesco Small Cap Discovery A,3,29,56,45,47,-0.678828,12.018951,9.661226,7.331481,-2.062663,-3.108304,-2.907117,2.51E-02,0.702832,-2.258965,-1.011806,-0.61994,-1815301501
19245,US Fund Small Growth,2016 / 01,Invesco Small Cap Discovery A,3,61,58,53,52,-10.553957,5.876052,6.843756,5.156511,-9.888648,-5.425078,-4.063681,-1.326493,-0.541492,-1.803957,-1.440731,-0.585743,-1559980292
19245,US Fund Small Growth,2016 / 02,Invesco Small Cap Discovery A,3,62,57,58,53,-17.923453,5.243049,5.300614,5.038489,-11.73276,-5.509103,-4.832402,-1.401294,-1.276304,-1.804698,-1.601852,-0.685255,-726379480
19245,US Fund Small Growth,2016 / 03,Invesco Small Cap Discovery A,3,65,61,56,63,-13.721028,5.868792,6.239511,4.998089,-15.503834,-5.952412,-5.339902,-2.010163,-1.876527,-2.04006,-1.456679,-1.004659,-224468517
19245,US Fund Small Growth,2016 / 04,Invesco Small Cap Discovery A,3,73,63,58,68,-11.268013,6.639961,5.649936,4.902403,-12.474506,-4.61559,-5.365956,-2.004569,-3.001168,-1.863868,-1.498949,-1.236258,-1644668139
19245,US Fund Small Growth,2016 / 05,Invesco Small Cap Discovery A,3,65,56,56,60,-11.143884,6.570062,6.725634,6.254239,-12.859868,-4.488236,-4.940107,-1.156407,-2.00994,-1.108486,-1.41997,-0.946401,-693777506
19245,US Fund Small Growth,2016 / 06,Invesco Small Cap Discovery A,3,72,62,64,65,-13.871251,5.926806,6.603819,6.07114,-17.86389,-5.729387,-5.495968,-1.352751,-3.11954,-1.810387,-1.909856,-1.07362,-1177261762
19245,US Fund Small Growth,2016 / 07,Invesco Small Cap Discovery A,3,73,68,65,67,-9.331851,5.129772,8.693337,7.073317,-14.945825,-6.027817,-4.686019,-0.67393,-4.029303,-2.263831,-2.08615,-1.328977,-1561846773
